t,x,y,yaw,v
22.2800,8.7364,59.1940,2.436184,0.3862
22.3000,8.7303,59.1993,2.436184,0.4057
22.3200,8.7238,59.2048,2.436184,0.4248
22.3400,8.7170,59.2105,2.436184,0.4434
22.3600,8.7100,59.2165,2.436184,0.4615
22.3800,8.7027,59.2227,2.436184,0.4792
22.4000,8.6952,59.2292,2.436184,0.4965
22.4200,8.6873,59.2358,2.436184,0.5133
22.4400,8.6793,59.2427,2.436184,0.5298
22.4600,8.6710,59.2498,2.436184,0.5458
22.4800,8.6624,59.2571,2.436184,0.5614
22.5000,8.6536,59.2645,2.436184,0.5767
22.5200,8.6446,59.2722,2.436184,0.5915
22.5400,8.6354,59.2801,2.436184,0.6060
22.5600,8.6259,59.2881,2.436184,0.6202
22.5800,8.6163,59.2963,2.436184,0.6339
22.6000,8.6064,59.3047,2.436184,0.6473
22.6200,8.5964,59.3133,2.436184,0.6604
22.6400,8.5861,59.3220,2.436184,0.6731
22.6600,8.5748,59.3317,2.436184,0.7431
22.6800,8.5624,59.3422,2.436184,0.8131
22.7000,8.5490,59.3536,2.436184,0.8831
22.7200,8.5345,59.3660,2.436184,0.9531
22.7400,8.5189,59.3793,2.436184,1.0231
22.7600,8.5023,59.3934,2.436184,1.0931
22.7800,8.4845,59.4085,2.436184,1.1631
22.8000,8.4658,59.4245,2.436184,1.2331
22.8200,8.4459,59.4414,2.436184,1.3031
22.8400,8.4250,59.4592,2.436184,1.3731
22.8600,8.4030,59.4779,2.436184,1.4431
22.8800,8.3800,59.4976,2.436184,1.5131
22.9000,8.3559,59.5181,2.436184,1.5831
22.9200,8.3307,59.5395,2.436184,1.6531
22.9400,8.3045,59.5619,2.436184,1.7231
22.9600,8.2772,59.5851,2.436184,1.7931
22.9800,8.2488,59.6093,2.436184,1.8631
23.0000,8.2194,59.6343,2.436184,1.9331
23.0200,8.1889,59.6603,2.436184,2.0031
23.0400,8.1573,59.6872,2.436184,2.0731
23.0600,8.1247,59.7150,2.436184,2.1431
23.0800,8.0910,59.7437,2.436184,2.2131
23.1000,8.0562,59.7733,2.436184,2.2831
23.1200,8.0204,59.8038,2.436184,2.3531
23.1400,7.9835,59.8352,2.436184,2.4231
23.1600,7.9455,59.8676,2.436184,2.4931
23.1800,7.9065,59.9008,2.436184,2.5631
23.2000,7.8664,59.9349,2.436184,2.6331
23.2200,7.8252,59.9700,2.436184,2.7031
23.2400,8.5063,59.3900,1.947492,0.0000
23.2600,8.5063,59.3900,1.947492,0.0000
23.2800,8.5061,59.3906,1.947492,0.0300
23.3000,8.5056,59.3917,1.947492,0.0578
23.3200,8.5050,59.3932,1.947492,0.0850
23.3400,8.5042,59.3953,1.947492,0.1116
23.3600,8.5032,59.3979,1.947492,0.1376
23.3800,8.5020,59.4009,1.947492,0.1629
23.4000,8.5006,59.4044,1.947492,0.1877
23.4200,8.4990,59.4083,1.947492,0.2119
23.4400,8.4973,59.4127,1.947492,0.2356
23.4600,8.4954,59.4175,1.947492,0.2587
23.4800,8.4933,59.4227,1.947492,0.2812
23.5000,8.4911,59.4284,1.947492,0.3032
23.5200,8.4887,59.4344,1.947492,0.3247
23.5400,8.4862,59.4409,1.947492,0.3457
23.5600,8.4835,59.4477,1.947492,0.3662
23.5800,8.4806,59.4549,1.947492,0.3862
23.6000,8.4776,59.4624,1.947492,0.4057
23.6200,8.4745,59.4703,1.947492,0.4248
23.6400,8.4713,59.4785,1.947492,0.4434
23.6600,8.4679,59.4871,1.947492,0.4615
23.6800,8.4643,59.4960,1.947492,0.4792
23.7000,8.4607,59.5053,1.947492,0.4965
23.7200,8.4569,59.5148,1.947492,0.5133
23.7400,8.4530,59.5247,1.947492,0.5298
23.7600,8.4490,59.5348,1.947492,0.5458
23.7800,8.4449,59.5453,1.947492,0.5614
23.8000,8.4406,59.5560,1.947492,0.5767
23.8200,8.4363,59.5670,1.947492,0.5915
23.8400,8.4318,59.5783,1.947492,0.6060
23.8600,8.4272,59.5898,1.947492,0.6202
23.8800,8.4226,59.6016,1.947492,0.6339
23.9000,8.4178,59.6136,1.947492,0.6473
23.9200,8.4130,59.6259,1.947492,0.6604
23.9400,8.4080,59.6384,1.947492,0.6731
23.9600,8.4025,59.6522,1.947492,0.7431
23.9800,8.3966,59.6674,1.947492,0.8131
