t,x,y,yaw,v
22.3200,44.2600,30.5000,0.000000,3.0974
22.3400,44.3219,30.5000,0.000000,3.0953
22.3600,44.3838,30.5000,0.000000,3.0932
22.3800,44.4456,30.5000,0.000000,3.0911
22.4000,44.5074,30.5000,0.000000,3.0889
22.4200,44.5691,30.5000,0.000000,3.0868
22.4400,44.6308,30.5000,0.000000,3.0847
22.4600,44.6925,30.5000,0.000000,3.0826
22.4800,44.7541,30.5000,0.000000,3.0804
22.5000,44.8156,30.5000,0.000000,3.0783
22.5200,44.8772,30.5000,0.000000,3.0762
22.5400,44.9386,30.5000,0.000000,3.0740
22.5600,45.0001,30.5000,0.000000,3.0719
22.5800,45.0615,30.5000,0.000000,3.0698
22.6000,45.1228,30.5000,0.000000,3.0676
22.6200,45.1841,30.5000,0.000000,3.0655
22.6400,45.2454,30.5000,0.000000,3.0634
22.6600,45.3066,30.5000,0.000000,3.0612
22.6800,45.3678,30.5000,0.000000,3.0591
22.7000,45.4290,30.5000,0.000000,3.0570
22.7200,45.4900,30.5000,0.000000,3.0548
22.7400,45.5511,30.5000,0.000000,3.0527
22.7600,45.6121,30.5000,0.000000,3.0505
22.7800,45.6731,30.5000,0.000000,3.0484
22.8000,45.7340,30.5000,0.000000,3.0463
22.8200,45.7949,30.5000,0.000000,3.0441
22.8400,45.8557,30.5000,0.000000,3.0420
22.8600,45.9165,30.5000,0.000000,3.0399
22.8800,45.9773,30.5000,0.000000,3.0377
22.9000,46.0380,30.5000,0.000000,3.0356
22.9200,46.0987,30.5000,0.000000,3.0335
22.9400,46.1593,30.5000,0.000000,3.0313
22.9600,46.2199,30.5000,0.000000,3.0292
22.9800,46.2804,30.5000,0.000000,3.0271
23.0000,46.3409,30.5000,0.000000,3.0249
23.0200,46.4014,30.5000,0.000000,3.0228
23.0400,46.4618,30.5000,0.000000,3.0207
23.0600,46.5222,30.5000,0.000000,3.0186
23.0800,46.5825,30.5000,0.000000,3.0164
23.1000,46.6428,30.5000,0.000000,3.0143
23.1200,46.7030,30.5000,0.000000,3.0122
23.1400,46.7632,30.5000,0.000000,3.0101
23.1600,46.8234,30.5000,0.000000,3.0080
23.1800,46.8835,30.5000,0.000000,3.0059
23.2000,46.9436,30.5000,0.000000,3.0037
23.2200,47.0036,30.5000,0.000000,3.0016
23.2400,47.0636,30.5000,0.000000,2.9995
23.2600,47.1235,30.5000,0.000000,2.9974
23.2800,47.1834,30.5000,0.000000,2.9953
23.3000,47.2433,30.5000,0.000000,2.9932
23.3200,47.3031,30.5000,0.000000,2.9911
23.3400,47.3629,30.5000,0.000000,2.9891
23.3600,47.4227,30.5000,0.000000,2.9870
23.3800,47.4823,30.5000,0.000000,2.9849
23.4000,47.5420,30.5000,0.000000,2.9828
23.4200,47.6016,30.5000,0.000000,2.9807
23.4400,47.6612,30.5000,0.000000,2.9786
23.4600,47.7207,30.5000,0.000000,2.9766
23.4800,47.7802,30.5000,0.000000,2.9745
23.5000,47.8397,30.5000,0.000000,2.9724
23.5200,47.8991,30.5000,0.000000,2.9704
23.5400,47.9584,30.5000,0.000000,2.9683
23.5600,48.0178,30.5000,0.000000,2.9662
23.5800,48.0770,30.5000,0.000000,2.9642
23.6000,48.1363,30.5000,0.000000,2.9621
23.6200,48.1955,30.5000,0.000000,2.9601
23.6400,48.2546,30.5000,0.000000,2.9580
23.6600,48.3138,30.5000,0.000000,2.9560
23.6800,48.3728,30.5000,0.000000,2.9540
23.7000,48.4319,30.5000,0.000000,2.9519
23.7200,48.4909,30.5000,0.000000,2.9499
23.7400,48.5498,30.5000,0.000000,2.9479
23.7600,48.6088,30.5000,0.000000,2.9458
23.7800,48.6676,30.5000,0.000000,2.9438
23.8000,48.7265,30.5000,0.000000,2.9418
23.8200,48.7853,30.5000,0.000000,2.9398
23.8400,48.8440,30.5000,0.000000,2.9378
23.8600,48.9027,30.5000,0.000000,2.9358
23.8800,48.9614,30.5000,0.000000,2.9338
23.9000,49.0200,30.5000,0.000000,2.9318
23.9200,49.0786,30.5000,0.000000,2.9298
23.9400,49.1372,30.5000,0.000000,2.9278
23.9600,49.1957,30.5000,0.000000,2.9258
23.9800,49.2542,30.5000,0.000000,2.9238
24.0000,49.3126,30.5000,0.000000,2.9218
24.0200,49.3710,30.5000,0.000000,2.9199
24.0400,49.4294,30.5000,0.000000,2.9179
24.0600,49.4877,30.5000,0.000000,2.9159
24.0800,49.5460,30.5000,0.000000,2.9140
24.1000,49.6042,30.5000,0.000000,2.9120
24.1200,49.6624,30.5000,0.000000,2.9100
24.1400,49.7206,30.5000,0.000000,2.9081
24.1600,49.7787,30.5000,0.000000,2.9062
24.1800,49.8368,30.5000,0.000000,2.9042
24.2000,49.8948,30.5000,0.000000,2.9023
24.2200,49.9528,30.5000,0.000000,2.9003
24.2400,50.0108,30.5000,0.000000,2.8984
24.2600,50.0687,30.5000,0.000000,2.8965
24.2800,50.1266,30.5000,0.000000,2.8946
24.3000,50.1845,30.5000,0.000000,2.8926
24.3200,50.2423,30.5000,0.000000,2.8907
24.3400,50.3001,30.5000,0.000000,2.8888
24.3600,50.3578,30.5000,0.000000,2.8869
24.3800,50.4155,30.5000,0.000000,2.8850
24.4000,50.4732,30.5000,0.000000,2.8831
24.4200,50.5308,30.5000,0.000000,2.8812
24.4400,50.5884,30.5000,0.000000,2.8793
24.4600,50.6459,30.5000,0.000000,2.8775
24.4800,50.7034,30.5000,0.000000,2.8756
24.5000,50.7609,30.5000,0.000000,2.8737
24.5200,50.8184,30.5000,0.000000,2.8718
24.5400,50.8758,30.5000,0.000000,2.8700
24.5600,50.9331,30.5000,0.000000,2.8681
24.5800,50.9904,30.5000,0.000000,2.8644
24.6000,51.0476,30.5000,0.000000,2.8592
24.6200,51.1062,30.5008,0.014080,2.9292
24.6400,51.1660,30.5025,0.028473,2.9945
24.6600,51.2271,30.5052,0.043175,3.0586
24.6800,51.2895,30.5088,0.058178,3.1214
24.7000,51.3530,30.5135,0.073477,3.1828
24.7200,51.4176,30.5192,0.089065,3.2430
24.7400,51.4832,30.5262,0.104936,3.3019
24.7600,51.5499,30.5343,0.121085,3.3595
24.7800,51.6176,30.5436,0.137504,3.4160
24.8000,51.6862,30.5543,0.154190,3.4713
24.8200,51.7557,30.5663,0.171135,3.5254
24.8400,51.8260,30.5797,0.188335,3.5783
24.8600,51.8971,30.5945,0.205784,3.6302
24.8800,51.9688,30.6109,0.223477,3.6809
24.9000,52.0413,30.6287,0.241409,3.7306
24.9200,52.1143,30.6481,0.259574,3.7792
24.9400,52.1879,30.6691,0.277969,3.8268
24.9600,52.2620,30.6917,0.296587,3.8734
24.9800,52.3365,30.7161,0.315425,3.9190
25.0000,52.4114,30.7421,0.334477,3.9637
25.0200,52.4867,30.7697,0.351655,4.0073
25.0400,52.5622,30.7989,0.369015,4.0501
25.0600,52.6380,30.8298,0.386551,4.0919
25.0800,52.7140,30.8623,0.404261,4.1329
25.1000,52.7901,30.8965,0.422139,4.1730
25.1200,52.8664,30.9324,0.440181,4.2122
25.1400,52.9426,30.9700,0.458385,4.2506
25.1600,53.0188,31.0093,0.476746,4.2881
25.1800,53.0949,31.0504,0.495259,4.3249
25.2000,53.1708,31.0933,0.513922,4.3609
25.2200,53.2466,31.1380,0.532731,4.3961
25.2400,53.3221,31.1844,0.551681,4.4305
25.2600,53.3972,31.2327,0.570769,4.4642
25.2800,53.4719,31.2827,0.589992,4.4971
25.3000,53.5462,31.3345,0.609345,4.5294
25.3200,53.6200,31.3882,0.628826,4.5610
25.3400,53.6932,31.4437,0.648429,4.5918
25.3600,53.7657,31.5009,0.668153,4.6220
25.3800,53.8381,31.5594,0.679610,4.6516
25.4000,53.9102,31.6191,0.691135,4.6805
25.4200,53.9821,31.6799,0.702726,4.7087
25.4400,54.0537,31.7420,0.714380,4.7364
25.4600,54.1249,31.8052,0.726097,4.7634
25.4800,54.1958,31.8697,0.737874,4.7899
25.5000,54.2663,31.9353,0.749710,4.8158
25.5200,54.3363,32.0021,0.761602,4.8411
25.5400,54.4060,32.0701,0.773549,4.8658
25.5600,54.4751,32.1393,0.785550,4.8900
25.5800,54.5437,32.2096,0.797602,4.9137
25.6000,54.6118,32.2811,0.809704,4.9368
25.6200,54.6794,32.3538,0.821854,4.9595
25.6400,54.7463,32.4276,0.834050,4.9816
25.6600,54.8126,32.5025,0.846290,5.0032
25.6800,54.8788,32.5781,0.851808,5.0244
25.7000,54.9449,32.6544,0.857346,5.0451
25.7200,55.0107,32.7314,0.862904,5.0653
25.7400,55.0764,32.8090,0.868481,5.0850
25.7600,55.1419,32.8873,0.874076,5.1043
25.7800,55.2072,32.9662,0.879689,5.1232
25.8000,55.2723,33.0458,0.885319,5.1417
25.8200,55.3372,33.1261,0.890965,5.1597
25.8400,55.4019,33.2070,0.896627,5.1773
25.8600,55.4662,33.2885,0.902304,5.1946
25.8800,55.5302,33.3705,0.907982,5.2000
25.9000,55.5938,33.4528,0.913656,5.2000
25.9200,55.6568,33.5355,0.919326,5.2000
25.9400,55.7198,33.6183,0.920575,5.2000
25.9600,55.7826,33.7012,0.921825,5.2000
25.9800,55.8454,33.7841,0.923073,5.2000
26.0000,55.9080,33.8671,0.924321,5.2000
26.0200,55.9706,33.9502,0.925568,5.2000
26.0400,56.0330,34.0334,0.926815,5.2000
26.0600,56.0954,34.1166,0.928061,5.2000
26.0800,56.1576,34.2000,0.929306,5.2000
26.1000,56.2197,34.2834,0.930550,5.2000
26.1200,56.2817,34.3668,0.931793,5.2000
26.1400,56.3437,34.4504,0.933036,5.2000
26.1600,56.4055,34.5340,0.934277,5.2000
26.1800,56.4672,34.6177,0.935518,5.2000
26.2000,56.5288,34.7015,0.936757,5.2000
26.2200,56.5905,34.7852,0.935474,5.2000
26.2400,56.6524,34.8689,0.934191,5.2000
26.2600,56.7143,34.9524,0.932909,5.2000
26.2800,56.7763,35.0359,0.931628,5.2000
26.3000,56.8385,35.1193,0.930347,5.2000
26.3200,56.9007,35.2026,0.929067,5.2000
26.3400,56.9631,35.2858,0.927788,5.2000
26.3600,57.0255,35.3690,0.926510,5.2000
26.3800,57.0881,35.4520,0.925232,5.2000
26.4000,57.1508,35.5350,0.923956,5.2000
26.4200,57.2136,35.6179,0.922680,5.2000
26.4400,57.2765,35.7008,0.921406,5.2000
26.4600,57.3395,35.7835,0.920132,5.2000
26.4800,57.4026,35.8661,0.917828,5.2000
26.5000,57.4660,35.9486,0.915525,5.2000
26.5200,57.5296,36.0309,0.913223,5.2000
26.5400,57.5933,36.1131,0.910922,5.2000
26.5600,57.6573,36.1951,0.908623,5.2000
26.5800,57.7214,36.2770,0.906325,5.2000
26.6000,57.7857,36.3587,0.904028,5.2000
26.6200,57.8502,36.4403,0.901733,5.2000
26.6400,57.9149,36.5217,0.899439,5.2000
26.6600,57.9798,36.6030,0.897146,5.2000
26.6800,58.0449,36.6841,0.894856,5.2000
26.7000,58.1101,36.7651,0.892567,5.2000
26.7200,58.1756,36.8459,0.890280,5.2000
26.7400,58.2412,36.9266,0.887995,5.2000
26.7600,58.3070,37.0071,0.885563,5.2000
26.7800,58.3730,37.0875,0.883131,5.2000
26.8000,58.4392,37.1677,0.880701,5.2000
26.8200,58.5056,37.2477,0.878273,5.2000
26.8400,58.5722,37.3276,0.875845,5.2000
26.8600,58.6390,37.4073,0.873419,5.2000
26.8800,58.7060,37.4869,0.870995,5.2000
26.9000,58.7732,37.5663,0.868571,5.2000
26.9200,58.8405,37.6455,0.866150,5.2000
26.9400,58.9081,37.7246,0.863730,5.2000
26.9600,58.9758,37.8035,0.861313,5.2000
26.9800,59.0438,37.8822,0.858897,5.2000
27.0000,59.1119,37.9608,0.856483,5.2000
27.0200,59.1802,38.0393,0.854392,5.2000
27.0400,59.2487,38.1175,0.852301,5.2000
27.0600,59.3173,38.1957,0.850212,5.2000
27.0800,59.3861,38.2737,0.848124,5.2000
27.1000,59.4550,38.3516,0.846037,5.2000
27.1200,59.5241,38.4293,0.843952,5.2000
27.1400,59.5934,38.5068,0.841867,5.2000
27.1600,59.6628,38.5843,0.839784,5.2000
27.1800,59.7324,38.6616,0.837702,5.2000
27.2000,59.8022,38.7387,0.835622,5.2000
27.2200,59.8721,38.8157,0.833543,5.2000
27.2400,59.9422,38.8925,0.831465,5.2000
27.2600,60.0124,38.9692,0.829390,5.2000
27.2800,60.0828,39.0458,0.827316,5.2000
27.3000,60.1533,39.1222,0.825752,5.2000
27.3200,60.2239,39.1986,0.824189,5.2000
27.3400,60.2947,39.2748,0.822627,5.2000
27.3600,60.3656,39.3509,0.821066,5.2000
27.3800,60.4366,39.4269,0.819506,5.2000
27.4000,60.5077,39.5028,0.817947,5.2000
27.4200,60.5789,39.5786,0.816388,5.2000
27.4400,60.6502,39.6543,0.814831,5.2000
27.4600,60.7217,39.7298,0.813274,5.2000
27.4800,60.7933,39.8053,0.811719,5.2000
27.5000,60.8650,39.8806,0.810164,5.2000
27.5200,60.9368,39.9558,0.808611,5.2000
27.5400,61.0087,40.0310,0.807060,5.2000
27.5600,61.0808,40.1060,0.805509,5.2000
27.5800,61.1529,40.1809,0.804481,5.2000
27.6000,61.2251,40.2557,0.803454,5.2000
27.6200,61.2974,40.3305,0.802427,5.2000
27.6400,61.3697,40.4052,0.801401,5.2000
27.6600,61.4421,40.4799,0.800375,5.2000
27.6800,61.5146,40.5544,0.799350,5.2000
27.7000,61.5872,40.6289,0.798325,5.2000
27.7200,61.6599,40.7033,0.797301,5.2000
27.7400,61.7326,40.7776,0.796278,5.2000
27.7600,61.8054,40.8519,0.795256,5.2000
27.7800,61.8783,40.9261,0.794234,5.2000
27.8000,61.9513,41.0002,0.793213,5.2000
27.8200,62.0243,41.0742,0.792193,5.2000
27.8400,62.0974,41.1482,0.791595,5.2000
27.8600,62.1705,41.2222,0.790998,5.2000
27.8800,62.2437,41.2961,0.790400,5.2000
27.9000,62.3169,41.3700,0.789803,5.2000
27.9200,62.3902,41.4438,0.789206,5.2000
27.9400,62.4635,41.5175,0.788610,5.2000
27.9600,62.5368,41.5913,0.788014,5.2000
27.9800,62.6102,41.6650,0.787418,5.2000
28.0000,62.6836,41.7386,0.786823,5.2000
28.0200,62.7571,41.8122,0.786228,5.2000
28.0400,62.8306,41.8858,0.785634,5.2000
28.0600,62.9042,41.9593,0.785040,5.2000
28.0800,62.9778,42.0327,0.784446,5.2000
28.1000,63.0515,42.1062,0.783853,5.2000
28.1200,63.1251,42.1796,0.783576,5.2000
28.1400,63.1988,42.2530,0.783299,5.2000
28.1600,63.2725,42.3263,0.783022,5.2000
28.1800,63.3463,42.3997,0.782745,5.2000
28.2000,63.4200,42.4730,0.782468,5.2000
28.2200,63.4938,42.5463,0.782191,5.2000
28.2400,63.5676,42.6196,0.781915,5.2000
28.2600,63.6414,42.6928,0.781639,5.2000
28.2800,63.7153,42.7661,0.781363,5.2000
28.3000,63.7891,42.8393,0.781087,5.2000
28.3200,63.8630,42.9125,0.780811,5.2000
28.3400,63.9369,42.9857,0.780536,5.2000
28.3600,64.0108,43.0588,0.780261,5.2000
28.3800,64.0847,43.1320,0.780184,5.2000
28.4000,64.1586,43.2052,0.780108,5.2000
28.4200,64.2326,43.2783,0.780032,5.2000
28.4400,64.3065,43.3514,0.779956,5.2000
28.4600,64.3805,43.4246,0.779880,5.2000
28.4800,64.4544,43.4977,0.779804,5.2000
28.5000,64.5284,43.5708,0.779728,5.2000
28.5200,64.6023,43.6439,0.779652,5.2000
28.5400,64.6763,43.7170,0.779576,5.2000
28.5600,64.7503,43.7901,0.779500,5.2000
28.5800,64.8242,43.8632,0.779424,5.2000
28.6000,64.8982,43.9363,0.779349,5.2000
28.6200,64.9722,44.0094,0.779273,5.2000
28.6400,65.0462,44.0825,0.779197,5.2000
28.6600,65.1202,44.1556,0.779237,5.2000
28.6800,65.1942,44.2287,0.779276,5.2000
28.7000,65.2682,44.3018,0.779315,5.2000
28.7200,65.3421,44.3749,0.779354,5.2000
28.7400,65.4161,44.4480,0.779394,5.2000
28.7600,65.4901,44.5211,0.779433,5.2000
28.7800,65.5641,44.5942,0.779472,5.2000
28.8000,65.6380,44.6673,0.779511,5.2000
28.8200,65.7120,44.7404,0.779550,5.2000
28.8400,65.7860,44.8135,0.779589,5.2000
28.8600,65.8599,44.8866,0.779628,5.2000
28.8800,65.9339,44.9597,0.779667,5.2000
28.9000,66.0079,45.0328,0.779706,5.2000
28.9200,66.0818,45.1060,0.779745,5.2000
28.9400,66.1558,45.1791,0.779836,5.2000
28.9600,66.2297,45.2522,0.779927,5.2000
28.9800,66.3036,45.3254,0.780018,5.2000
29.0000,66.3776,45.3985,0.780109,5.2000
29.0200,66.4515,45.4717,0.780200,5.2000
29.0400,66.5254,45.5448,0.780291,5.2000
29.0600,66.5993,45.6180,0.780382,5.2000
29.0800,66.6732,45.6912,0.780473,5.2000
29.1000,66.7471,45.7644,0.780563,5.2000
29.1200,66.8210,45.8375,0.780654,5.2000
29.1400,66.8949,45.9107,0.780744,5.2000
29.1600,66.9687,45.9839,0.780835,5.2000
29.1800,67.0426,46.0572,0.780925,5.2000
29.2000,67.1165,46.1304,0.781026,5.2000
29.2200,67.1903,46.2036,0.781127,5.2000
29.2400,67.2642,46.2768,0.781228,5.2000
29.2600,67.3380,46.3501,0.781328,5.2000
29.2800,67.4118,46.4233,0.781429,5.2000
29.3000,67.4857,46.4966,0.781529,5.2000
29.3200,67.5595,46.5698,0.781630,5.2000
29.3400,67.6333,46.6431,0.781730,5.2000
29.3600,67.7071,46.7164,0.781831,5.2000
29.3800,67.7809,46.7897,0.781931,5.2000
29.4000,67.8547,46.8629,0.782031,5.2000
29.4200,67.9284,46.9362,0.782131,5.1999
29.4400,68.0022,47.0095,0.782231,5.1980
29.4600,68.0759,47.0828,0.782331,5.1945
29.4800,68.1495,47.1559,0.782420,5.1893
29.5000,68.2230,47.2290,0.782508,5.1826
29.5200,68.2964,47.3020,0.782596,5.1744
29.5400,68.3696,47.3748,0.782684,5.1646
29.5600,68.4427,47.4475,0.782771,5.1534
29.5800,68.5156,47.5200,0.782859,5.1407
29.6000,68.5882,47.5923,0.782946,5.1267
29.6200,68.6607,47.6645,0.783032,5.1113
29.6400,68.7329,47.7363,0.783119,5.0945
29.6600,68.8048,47.8080,0.783205,5.0765
29.6800,68.8765,47.8793,0.783290,5.0572
29.7000,68.9479,47.9504,0.783376,5.0366
29.7200,69.0189,48.0212,0.783460,5.0149
29.7400,69.0897,48.0917,0.783545,4.9920
29.7600,69.1601,48.1618,0.783609,4.9680
29.7800,69.2301,48.2316,0.783673,4.9429
29.8000,69.2997,48.3010,0.783736,4.9167
29.8200,69.3690,48.3700,0.783800,4.8895
29.8400,69.4378,48.4387,0.783862,4.8612
29.8600,69.5063,48.5069,0.783925,4.8321
29.8800,69.5743,48.5747,0.783987,4.8019
29.9000,69.6418,48.6421,0.784048,4.7709
29.9200,69.7090,48.7091,0.784109,4.7390
29.9400,69.7756,48.7755,0.784170,4.7062
29.9600,69.8417,48.8415,0.784230,4.6726
29.9800,69.9074,48.9070,0.784290,4.6382
30.0000,69.9726,48.9721,0.784349,4.6031
30.0200,70.0372,49.0366,0.784408,4.5672
30.0400,70.1009,49.1011,0.791549,4.5306
30.0600,70.1636,49.1655,0.798629,4.4934
30.0800,70.2253,49.2297,0.805646,4.4555
30.1000,70.2861,49.2939,0.812598,4.4169
30.1200,70.3458,49.3579,0.819486,4.3778
30.1400,70.4046,49.4217,0.826308,4.3380
30.1600,70.4624,49.4853,0.833062,4.2978
30.1800,70.5193,49.5486,0.839749,4.2569
30.2000,70.5752,49.6118,0.846368,4.2156
30.2200,70.6301,49.6747,0.852917,4.1738
30.2400,70.6840,49.7373,0.859396,4.1315
30.2600,70.7370,49.7995,0.865804,4.0888
30.2800,70.7891,49.8615,0.872141,4.0457
30.3000,70.8402,49.9231,0.878406,4.0022
30.3200,70.8903,49.9843,0.884597,3.9583
30.3400,70.9395,50.0452,0.890716,3.9141
30.3600,70.9878,50.1057,0.896760,3.8695
30.3800,71.0352,50.1657,0.902730,3.8247
30.4000,71.0817,50.2253,0.908625,3.7795
30.4200,71.1273,50.2845,0.914445,3.7341
