t,steer_rad,accel,v_ref,cte,wp_idx
20.5800,0.000000,-0.015381,2.2000,1.8316,10
20.6000,0.000000,-0.017978,2.2000,1.7670,10
20.6200,0.000000,-0.020515,2.2000,1.7023,10
20.6400,0.000000,-0.022992,2.2000,1.6377,10
20.6600,0.000000,-0.025412,2.2000,1.5731,10
20.6800,0.000000,-0.027775,2.2000,1.5084,10
20.7000,0.000000,-0.030082,2.2000,1.4438,10
20.7200,0.000000,-0.032335,2.2000,1.3792,10
20.7400,0.000000,-0.034535,2.2000,1.3146,10
20.7600,0.000000,-0.036683,2.2000,1.2500,10
20.7800,0.000000,-0.038779,2.2000,1.1855,10
20.8000,0.000000,-0.040825,2.2000,1.1209,10
20.8200,0.000000,-0.042822,2.2000,1.0564,10
20.8400,0.000000,-0.044772,2.2000,1.9919,11
20.8600,0.000000,-0.046674,2.2000,1.9274,11
20.8800,0.000000,-0.048530,2.2000,1.8629,11
20.9000,0.000000,-0.050341,2.2000,1.7985,11
20.9200,0.000000,-0.052107,2.2000,1.7340,11
20.9400,0.000000,-0.053831,2.2000,1.6696,11
20.9600,0.000000,-0.055512,2.2000,1.6052,11
20.9800,0.000000,-0.057151,2.2000,1.5409,11
21.0000,0.000000,-0.058750,2.2000,1.4765,11
21.0200,0.000000,-0.060308,2.2000,1.4122,11
21.0400,0.000000,-0.061828,2.2000,1.3479,11
21.0600,0.000000,-0.063310,2.2000,1.2836,11
21.0800,0.000000,-0.064754,2.2000,1.2194,11
21.1000,0.000000,-0.066161,2.2000,1.1551,11
21.1200,0.000000,-0.067533,2.2000,1.0909,11
21.1400,0.000000,-0.068869,2.2000,1.0268,11
21.1600,0.000000,-0.070171,2.2000,1.9626,12
21.1800,0.000000,-0.071439,2.2000,1.8985,12
21.2000,0.000000,-0.072674,2.2000,1.8344,12
21.2200,0.000000,-0.073877,2.2000,1.7704,12
21.2400,0.000000,-0.075048,2.2000,1.7063,12
21.2600,0.000000,-0.076188,2.2000,1.6423,12
21.2800,0.000000,-0.077298,2.2000,1.5784,12
21.3000,0.000000,-0.078378,2.2000,1.5144,12
21.3200,0.000000,-0.079429,2.2000,1.4505,12
21.3400,0.000000,-0.080451,2.2000,1.3866,12
21.3600,0.000000,-0.081445,2.2000,1.3228,12
21.3800,0.000000,-0.082412,2.2000,1.2590,12
21.4000,0.000000,-0.083352,2.2000,1.1952,12
21.4200,0.000000,-0.084266,2.2000,1.1315,12
21.4400,0.000000,-0.085155,2.2000,1.0678,12
21.4600,0.000000,-0.086018,2.2000,1.0041,12
21.4800,0.000000,-0.086856,2.2000,1.9404,13
21.5000,0.000000,-0.087671,2.2000,1.8768,13
21.5200,0.000000,-0.088461,2.2000,1.8133,13
21.5400,0.000000,-0.089229,2.2000,1.7497,13
21.5600,0.000000,-0.089974,2.2000,1.6862,13
21.5800,0.000000,-0.090697,2.2000,1.6228,13
21.6000,0.000000,-0.091398,2.2000,1.5593,13
21.6200,0.000000,-0.092078,2.2000,1.4960,13
21.6400,0.000000,-0.092738,2.2000,1.4326,13
21.6600,0.000000,-0.093377,2.2000,1.3693,13
21.6800,0.000000,-0.093996,2.2000,1.3060,13
21.7000,0.000000,-0.094595,2.2000,1.2428,13
21.7200,0.000000,-0.095175,2.2000,1.1796,13
21.7400,0.000000,-0.095737,2.2000,1.1164,13
21.7600,0.000000,-0.096281,2.2000,1.0533,13
21.7800,0.000000,-0.096806,2.2000,1.9902,14
21.8000,0.000000,-0.097314,2.2000,1.9271,14
21.8200,0.000000,-0.097805,2.2000,1.8641,14
21.8400,0.000000,-0.098279,2.2000,1.8011,14
21.8600,0.000000,-0.098736,2.2000,1.7382,14
21.8800,0.000000,-0.099178,2.2000,1.6753,14
21.9000,0.000000,-0.099604,2.2000,1.6125,14
21.9200,0.000000,-0.100014,2.2000,1.5496,14
21.9400,0.000000,-0.100409,2.2000,1.4869,14
21.9600,0.000000,-0.100790,2.2000,1.4241,14
21.9800,0.000000,-0.101156,2.2000,1.3614,14
22.0000,0.000000,-0.101508,2.2000,1.2988,14
22.0200,0.000000,-0.101846,2.2000,1.2362,14
22.0400,0.000000,-0.102171,2.2000,1.1736,14
22.0600,0.000000,-0.102482,2.2000,1.1111,14
22.0800,0.000000,-0.102780,2.2000,1.0486,14
22.1000,0.000000,-0.103066,2.2000,1.9861,15
22.1200,0.000000,-0.103339,2.2000,1.9237,15
22.1400,0.000000,-0.103601,2.2000,1.8614,15
22.1600,0.000000,-0.103850,2.2000,1.7990,15
22.1800,0.000000,-0.104088,2.2000,1.7367,15
22.2000,0.000000,-0.104314,2.2000,1.6745,15
22.2200,0.000000,-0.104529,2.2000,1.6123,15
22.2400,0.000000,-0.104733,2.2000,1.5501,15
22.2600,0.000000,-0.104927,2.2000,1.4880,15
22.2800,0.000000,-0.105110,2.2000,1.4260,15
22.3000,0.000000,-0.105283,2.2000,1.3639,15
22.3200,0.000000,-0.105446,2.2000,1.3019,15
22.3400,0.000000,-0.105600,2.2000,1.2400,15
22.3600,0.000000,-0.105744,2.2000,1.1781,15
22.3800,0.000000,-0.105878,2.2000,1.1162,15
22.4000,0.000000,-0.106003,2.2000,1.0544,15
22.4200,0.000000,-0.106120,2.2000,1.9926,16
22.4400,0.000000,-0.106228,2.2000,1.9309,16
22.4600,0.000000,-0.106327,2.2000,1.8692,16
22.4800,0.000000,-0.106418,2.2000,1.8075,16
22.5000,0.000000,-0.106501,2.2000,1.7459,16
22.5200,0.000000,-0.106575,2.2000,1.6844,16
22.5400,0.000000,-0.106642,2.2000,1.6228,16
22.5600,0.000000,-0.106702,2.2000,1.5614,16
22.5800,0.000000,-0.106754,2.2000,1.4999,16
22.6000,0.000000,-0.106798,2.2000,1.4385,16
22.6200,0.000000,-0.106836,2.2000,1.3772,16
22.6400,0.000000,-0.106866,2.2000,1.3159,16
22.6600,0.000000,-0.106890,2.2000,1.2546,16
22.6800,0.000000,-0.106907,2.2000,1.1934,16
22.7000,0.000000,-0.106918,2.2000,1.1322,16
22.7200,0.000000,-0.106922,2.2000,1.0710,16
22.7400,0.000000,-0.106920,2.2000,1.0100,16
22.7600,0.000000,-0.106912,2.2000,1.9489,17
22.7800,0.000000,-0.106898,2.2000,1.8879,17
22.8000,0.000000,-0.106879,2.2000,1.8269,17
22.8200,0.000000,-0.106853,2.2000,1.7660,17
22.8400,0.000000,-0.106823,2.2000,1.7051,17
22.8600,0.000000,-0.106786,2.2000,1.6443,17
22.8800,0.000000,-0.106745,2.2000,1.5835,17
22.9000,0.000000,-0.106698,2.2000,1.5227,17
22.9200,0.000000,-0.106647,2.2000,1.4620,17
22.9400,0.000000,-0.106590,2.2000,1.4013,17
22.9600,0.000000,-0.106529,2.2000,1.3407,17
22.9800,0.000000,-0.106463,2.2000,1.2801,17
23.0000,0.000000,-0.106392,2.2000,1.2196,17
23.0200,0.000000,-0.106317,2.2000,1.1591,17
23.0400,0.000000,-0.106237,2.2000,1.0986,17
23.0600,0.000000,-0.106154,2.2000,1.0382,17
23.0800,0.000000,-0.106066,2.2000,1.9778,18
23.1000,0.000000,-0.105974,2.2000,1.9175,18
23.1200,0.000000,-0.105878,2.2000,1.8572,18
23.1400,0.000000,-0.105778,2.2000,1.7970,18
23.1600,0.000000,-0.105675,2.2000,1.7368,18
23.1800,0.000000,-0.105568,2.2000,1.6766,18
23.2000,0.000000,-0.105457,2.2000,1.6165,18
23.2200,0.000000,-0.105343,2.2000,1.5564,18
23.2400,0.000000,-0.105225,2.2000,1.4964,18
23.2600,0.000000,-0.105105,2.2000,1.4364,18
23.2800,0.000000,-0.104980,2.2000,1.3765,18
23.3000,0.000000,-0.104853,2.2000,1.3166,18
23.3200,0.000000,-0.104723,2.2000,1.2567,18
23.3400,0.000000,-0.104589,2.2000,1.1969,18
23.3600,0.000000,-0.104453,2.2000,1.1371,18
23.3800,0.000000,-0.104314,2.2000,1.0773,18
23.4000,0.000000,-0.104172,2.2000,1.0177,18
23.4200,0.000000,-0.104027,2.2000,1.9580,19
23.4400,0.000000,-0.103880,2.2000,1.8984,19
23.4600,0.000000,-0.103730,2.2000,1.8388,19
23.4800,0.000000,-0.103578,2.2000,1.7793,19
23.5000,0.000000,-0.103423,2.2000,1.7198,19
23.5200,0.000000,-0.103266,2.2000,1.6603,19
23.5400,0.000000,-0.103106,2.2000,1.6009,19
23.5600,0.000000,-0.102945,2.2000,1.5416,19
23.5800,0.000000,-0.102781,2.2000,1.4822,19
23.6000,0.000000,-0.102615,2.2000,1.4230,19
23.6200,0.000000,-0.102447,2.2000,1.3637,19
23.6400,0.000000,-0.102277,2.2000,1.3045,19
23.6600,0.000000,-0.102105,2.2000,1.2454,19
23.6800,0.000000,-0.101931,2.2000,1.1862,19
23.7000,0.000000,-0.101755,2.2000,1.1272,19
23.7200,0.000000,-0.101577,2.2000,1.0681,19
23.7400,0.000000,-0.101398,2.2000,1.0091,19
23.7600,0.000000,-0.101217,2.2000,1.9502,20
23.7800,0.000000,-0.101034,2.2000,1.8912,20
23.8000,0.000000,-0.100850,2.2000,1.8324,20
23.8200,0.000000,-0.100664,2.2000,1.7735,20
23.8400,0.000000,-0.100477,2.2000,1.7147,20
23.8600,0.000000,-0.100288,2.2000,1.6560,20
23.8800,0.000000,-0.100098,2.2000,1.5973,20
23.9000,0.000000,-0.099906,2.2000,1.5386,20
23.9200,0.000000,-0.099714,2.2000,1.4800,20
23.9400,0.000000,-0.099519,2.2000,1.4214,20
23.9600,0.000000,-0.099324,2.2000,1.3628,20
23.9800,0.000000,-0.099127,2.2000,1.3043,20
24.0000,0.000000,-0.098930,2.2000,1.2458,20
24.0200,0.000000,-0.098731,2.2000,1.1874,20
24.0400,0.000000,-0.098531,2.2000,1.1290,20
24.0600,0.000000,-0.098330,2.2000,1.0706,20
24.0800,0.000000,-0.098127,2.2000,1.0123,20
24.1000,0.000000,-0.097924,2.2000,1.9540,21
24.1200,0.000000,-0.097720,2.2000,1.8958,21
24.1400,0.000000,-0.097515,2.2000,1.8376,21
24.1600,0.000000,-0.097310,2.2000,1.7794,21
24.1800,0.000000,-0.097103,2.2000,1.7213,21
24.2000,0.000000,-0.096895,2.2000,1.6632,21
24.2200,0.000000,-0.096687,2.2000,1.6052,21
24.2400,0.000000,-0.096478,2.2000,1.5472,21
24.2600,0.000000,-0.096268,2.2000,1.4892,21
24.2800,0.000000,-0.096058,2.2000,1.4313,21
24.3000,0.000000,-0.095847,2.2000,1.3734,21
24.3200,0.000000,-0.095635,2.2000,1.3155,21
24.3400,0.000000,-0.095422,2.2000,1.2577,21
24.3600,0.000000,-0.095209,2.2000,1.1999,21
24.3800,0.000000,-0.094996,2.2000,1.1422,21
24.4000,0.000000,-0.094781,2.2000,1.0845,21
24.4200,0.000000,-0.094567,2.2000,1.0268,21
24.4400,0.000000,-0.094352,2.2000,1.9692,22
24.4600,0.000000,-0.094136,2.2000,1.9116,22
24.4800,0.000000,-0.093920,2.2000,1.8541,22
24.5000,0.000000,-0.093703,2.2000,1.7966,22
24.5200,0.000000,-0.093486,2.2000,1.7391,22
24.5400,0.000000,-0.093269,2.2000,1.6816,22
24.5600,0.000000,-0.093051,2.2000,1.6242,22
24.5800,0.000000,-0.184813,2.1752,1.5669,22
24.6000,0.000000,-0.262285,2.1356,1.5096,22
24.6200,0.558505,3.500000,5.2000,1.7634,1
24.6400,0.558505,3.265818,5.2000,1.7150,1
24.6600,0.558505,3.205764,5.2000,1.6657,1
24.6800,0.558505,3.138253,5.2000,1.6155,1
24.7000,0.558505,3.072546,5.2000,1.5646,1
24.7200,0.558505,3.008142,5.2000,1.5129,1
24.7400,0.558505,2.945038,5.2000,1.4607,1
24.7600,0.558505,2.883207,5.2000,1.4079,1
24.7800,0.558505,2.822623,5.2000,1.3547,1
24.8000,0.558505,2.763261,5.2000,1.3012,1
24.8200,0.558505,2.705097,5.2000,1.2476,1
24.8400,0.558505,2.648107,5.2000,1.1941,1
24.8600,0.558505,2.592267,5.2000,1.1407,1
24.8800,0.558505,2.537554,5.2000,1.0878,1
24.9000,0.558505,2.483945,5.2000,1.0357,1
24.9200,0.558505,2.431419,5.2000,2.3727,2
24.9400,0.558505,2.379954,5.2000,2.3129,2
24.9600,0.558505,2.329528,5.2000,2.2525,2
24.9800,0.558505,2.280120,5.2000,2.1914,2
25.0000,0.558505,2.231710,5.2000,2.1298,2
25.0200,0.508416,2.184279,5.2000,2.0677,2
25.0400,0.508360,2.137806,5.2000,2.0052,2
25.0600,0.508300,2.092272,5.2000,1.9425,2
25.0800,0.508235,2.047658,5.2000,1.8796,2
25.1000,0.508164,2.003946,5.2000,1.8166,2
25.1200,0.508087,1.961118,5.2000,1.7536,2
25.1400,0.508003,1.919156,5.2000,1.6909,2
25.1600,0.507913,1.878043,5.2000,1.6284,2
25.1800,0.507815,1.837761,5.2000,1.5664,2
25.2000,0.507709,1.798294,5.2000,1.5051,2
25.2200,0.507594,1.759626,5.2000,1.4447,2
25.2400,0.507470,1.721740,5.2000,1.3854,2
25.2600,0.507335,1.684621,5.2000,1.3276,2
25.2800,0.507189,1.648254,5.2000,1.2715,2
25.3000,0.507031,1.612622,5.2000,1.2176,2
25.3200,0.506860,1.577713,5.2000,1.1664,2
25.3400,0.506675,1.543510,5.2000,1.1183,2
25.3600,0.506474,1.510001,5.2000,1.0739,2
25.3800,0.309890,1.477170,5.2000,1.0338,2
25.4000,0.309798,1.445005,5.2000,2.0504,3
25.4200,0.309701,1.413492,5.2000,1.9712,3
25.4400,0.309597,1.382617,5.2000,1.8923,3
25.4600,0.309488,1.352369,5.2000,1.8138,3
25.4800,0.309372,1.322734,5.2000,1.7358,3
25.5000,0.309248,1.293701,5.2000,1.6585,3
25.5200,0.309117,1.265256,5.2000,1.5820,3
25.5400,0.308977,1.237389,5.2000,1.5068,3
25.5600,0.308828,1.210088,5.2000,1.4330,3
25.5800,0.308669,1.183341,5.2000,1.3609,3
25.6000,0.308500,1.157137,5.2000,1.2911,3
25.6200,0.308319,1.131465,5.2000,1.2240,3
25.6400,0.308125,1.106315,5.2000,1.1602,3
25.6600,0.307918,1.081676,5.2000,1.1004,3
25.6800,0.141815,1.057538,5.2000,1.0454,3
25.7000,0.141754,1.033891,5.2000,2.0198,4
25.7200,0.141690,1.010725,5.2000,1.9273,4
25.7400,0.141621,0.988030,5.2000,1.8351,4
25.7600,0.141549,0.965797,5.2000,1.7432,4
25.7800,0.141473,0.944017,5.2000,1.6520,4
25.8000,0.141393,0.922679,5.2000,1.5614,4
25.8200,0.141308,0.901777,5.2000,1.4719,4
25.8400,0.141218,0.881300,5.2000,1.3835,4
25.8600,0.141122,0.861241,5.2000,1.2967,4
25.8800,0.141020,0.841590,5.2000,1.2119,4
25.9000,0.140913,0.864530,5.2000,1.1299,4
25.9200,0.140798,0.878126,5.2000,1.0513,4
25.9400,0.031235,0.878126,5.2000,2.1378,5
25.9600,0.031220,0.878126,5.2000,2.0370,5
25.9800,0.031204,0.878126,5.2000,1.9366,5
26.0000,0.031188,0.878126,5.2000,1.8365,5
26.0200,0.031171,0.878126,5.2000,1.7369,5
26.0400,0.031154,0.878126,5.2000,1.6377,5
26.0600,0.031135,0.878126,5.2000,1.5392,5
26.0800,0.031115,0.878126,5.2000,1.4413,5
26.1000,0.031095,0.878126,5.2000,1.3444,5
26.1200,0.031073,0.878126,5.2000,1.2485,5
26.1400,0.031051,0.878126,5.2000,1.1540,5
26.1600,0.031027,0.878126,5.2000,1.0612,5
26.1800,0.031001,0.878126,5.2000,2.2501,6
26.2000,0.030974,0.878126,5.2000,2.1470,6
26.2200,-0.032072,0.878126,5.2000,2.0439,6
26.2400,-0.032056,0.878126,5.2000,1.9410,6
26.2600,-0.032040,0.878126,5.2000,1.8382,6
26.2800,-0.032023,0.878126,5.2000,1.7356,6
26.3000,-0.032005,0.878126,5.2000,1.6332,6
26.3200,-0.031987,0.878126,5.2000,1.5310,6
26.3400,-0.031967,0.878126,5.2000,1.4291,6
26.3600,-0.031946,0.878126,5.2000,1.3276,6
26.3800,-0.031925,0.878126,5.2000,1.2265,6
26.4000,-0.031902,0.878126,5.2000,1.1260,6
26.4200,-0.031878,0.878126,5.2000,1.0262,6
26.4400,-0.031852,0.878126,5.2000,2.2797,7
26.4600,-0.031826,0.878126,5.2000,2.1758,7
26.4800,-0.057539,0.878126,5.2000,2.0720,7
26.5000,-0.057512,0.878126,5.2000,1.9682,7
26.5200,-0.057484,0.878126,5.2000,1.8644,7
26.5400,-0.057454,0.878126,5.2000,1.7607,7
26.5600,-0.057423,0.878126,5.2000,1.6570,7
26.5800,-0.057391,0.878126,5.2000,1.5534,7
26.6000,-0.057357,0.878126,5.2000,1.4498,7
26.6200,-0.057321,0.878126,5.2000,1.3464,7
26.6400,-0.057284,0.878126,5.2000,1.2431,7
26.6600,-0.057244,0.878126,5.2000,1.1399,7
26.6800,-0.057202,0.878126,5.2000,1.0369,7
26.7000,-0.057158,0.878126,5.2000,2.3270,8
26.7200,-0.057112,0.878126,5.2000,2.2230,8
26.7400,-0.057062,0.878126,5.2000,2.1190,8
26.7600,-0.060736,0.878126,5.2000,2.0150,8
26.7800,-0.060707,0.878126,5.2000,1.9110,8
26.8000,-0.060677,0.878126,5.2000,1.8070,8
26.8200,-0.060645,0.878126,5.2000,1.7030,8
26.8400,-0.060612,0.878126,5.2000,1.5990,8
26.8600,-0.060577,0.878126,5.2000,1.4951,8
26.8800,-0.060540,0.878126,5.2000,1.3911,8
26.9000,-0.060502,0.878126,5.2000,1.2872,8
26.9200,-0.060461,0.878126,5.2000,1.1832,8
26.9400,-0.060418,0.878126,5.2000,1.0794,8
26.9600,-0.060373,0.878126,5.2000,2.3846,9
26.9800,-0.060326,0.878126,5.2000,2.2806,9
27.0000,-0.060275,0.878126,5.2000,2.1766,9
27.0200,-0.052230,0.878126,5.2000,2.0726,9
27.0400,-0.052206,0.878126,5.2000,1.9687,9
27.0600,-0.052180,0.878126,5.2000,1.8647,9
27.0800,-0.052153,0.878126,5.2000,1.7607,9
27.1000,-0.052126,0.878126,5.2000,1.6567,9
27.1200,-0.052096,0.878126,5.2000,1.5527,9
27.1400,-0.052066,0.878126,5.2000,1.4487,9
27.1600,-0.052033,0.878126,5.2000,1.3447,9
27.1800,-0.052000,0.878126,5.2000,1.2407,9
27.2000,-0.051964,0.878126,5.2000,1.1367,9
27.2200,-0.051927,0.878126,5.2000,1.0327,9
27.2400,-0.051887,0.878126,5.2000,2.3424,10
27.2600,-0.051845,0.878126,5.2000,2.2385,10
27.2800,-0.051801,0.878126,5.2000,2.1345,10
27.3000,-0.039068,0.878126,5.2000,2.0306,10
27.3200,-0.039050,0.878126,5.2000,1.9266,10
27.3400,-0.039030,0.878126,5.2000,1.8226,10
27.3600,-0.039010,0.878126,5.2000,1.7187,10
27.3800,-0.038989,0.878126,5.2000,1.6147,10
27.4000,-0.038966,0.878126,5.2000,1.5108,10
27.4200,-0.038943,0.878126,5.2000,1.4068,10
27.4400,-0.038918,0.878126,5.2000,1.3029,10
27.4600,-0.038892,0.878126,5.2000,1.1989,10
27.4800,-0.038865,0.878126,5.2000,1.0950,10
27.5000,-0.038836,0.878126,5.2000,2.4052,11
27.5200,-0.038806,0.878126,5.2000,2.3012,11
27.5400,-0.038774,0.878126,5.2000,2.1973,11
27.5600,-0.038740,0.878126,5.2000,2.0933,11
27.5800,-0.025692,0.878126,5.2000,1.9894,11
27.6000,-0.025679,0.878126,5.2000,1.8854,11
27.6200,-0.025666,0.878126,5.2000,1.7815,11
27.6400,-0.025653,0.878126,5.2000,1.6775,11
27.6600,-0.025638,0.878126,5.2000,1.5736,11
27.6800,-0.025623,0.878126,5.2000,1.4696,11
27.7000,-0.025608,0.878126,5.2000,1.3657,11
27.7200,-0.025591,0.878126,5.2000,1.2617,11
27.7400,-0.025574,0.878126,5.2000,1.1578,11
27.7600,-0.025555,0.878126,5.2000,1.0539,11
27.7800,-0.025536,0.878126,5.2000,2.3639,12
27.8000,-0.025516,0.878126,5.2000,2.2599,12
27.8200,-0.025494,0.878126,5.2000,2.1559,12
27.8400,-0.014948,0.878126,5.2000,2.0519,12
27.8600,-0.014941,0.878126,5.2000,1.9480,12
27.8800,-0.014933,0.878126,5.2000,1.8440,12
27.9000,-0.014926,0.878126,5.2000,1.7400,12
27.9200,-0.014918,0.878126,5.2000,1.6361,12
27.9400,-0.014909,0.878126,5.2000,1.5321,12
27.9600,-0.014900,0.878126,5.2000,1.4282,12
27.9800,-0.014891,0.878126,5.2000,1.3242,12
28.0000,-0.014881,0.878126,5.2000,1.2203,12
28.0200,-0.014871,0.878126,5.2000,1.1163,12
28.0400,-0.014860,0.878126,5.2000,1.0124,12
28.0600,-0.014848,0.878126,5.2000,2.3222,13
28.0800,-0.014836,0.878126,5.2000,2.2182,13
28.1000,-0.014823,0.878126,5.2000,2.1142,13
28.1200,-0.006933,0.878126,5.2000,2.0102,13
28.1400,-0.006930,0.878126,5.2000,1.9062,13
28.1600,-0.006926,0.878126,5.2000,1.8023,13
28.1800,-0.006922,0.878126,5.2000,1.6983,13
28.2000,-0.006919,0.878126,5.2000,1.5943,13
28.2200,-0.006915,0.878126,5.2000,1.4903,13
28.2400,-0.006910,0.878126,5.2000,1.3864,13
28.2600,-0.006906,0.878126,5.2000,1.2824,13
28.2800,-0.006901,0.878126,5.2000,1.1784,13
28.3000,-0.006896,0.878126,5.2000,1.0745,13
28.3200,-0.006891,0.878126,5.2000,2.3843,14
28.3400,-0.006886,0.878126,5.2000,2.2803,14
28.3600,-0.006880,0.878126,5.2000,2.1763,14
28.3800,-0.001906,0.878126,5.2000,2.0724,14
28.4000,-0.001905,0.878126,5.2000,1.9684,14
28.4200,-0.001904,0.878126,5.2000,1.8644,14
28.4400,-0.001903,0.878126,5.2000,1.7604,14
28.4600,-0.001902,0.878126,5.2000,1.6564,14
28.4800,-0.001901,0.878126,5.2000,1.5524,14
28.5000,-0.001900,0.878126,5.2000,1.4484,14
28.5200,-0.001899,0.878126,5.2000,1.3444,14
28.5400,-0.001898,0.878126,5.2000,1.2404,14
28.5600,-0.001896,0.878126,5.2000,1.1365,14
28.5800,-0.001895,0.878126,5.2000,1.0325,14
28.6000,-0.001893,0.878126,5.2000,2.3425,15
28.6200,-0.001892,0.878126,5.2000,2.2385,15
28.6400,-0.001890,0.878126,5.2000,2.1345,15
28.6600,0.000982,0.878126,5.2000,2.0305,15
28.6800,0.000982,0.878126,5.2000,1.9265,15
28.7000,0.000981,0.878126,5.2000,1.8225,15
28.7200,0.000981,0.878126,5.2000,1.7185,15
28.7400,0.000980,0.878126,5.2000,1.6145,15
28.7600,0.000980,0.878126,5.2000,1.5105,15
28.7800,0.000979,0.878126,5.2000,1.4065,15
28.8000,0.000979,0.878126,5.2000,1.3025,15
28.8200,0.000978,0.878126,5.2000,1.1985,15
28.8400,0.000977,0.878126,5.2000,1.0945,15
28.8600,0.000977,0.878126,5.2000,2.4046,16
28.8800,0.000976,0.878126,5.2000,2.3006,16
28.9000,0.000975,0.878126,5.2000,2.1966,16
28.9200,0.000974,0.878126,5.2000,2.0926,16
28.9400,0.002277,0.878126,5.2000,1.9886,16
28.9600,0.002276,0.878126,5.2000,1.8846,16
28.9800,0.002275,0.878126,5.2000,1.7806,16
29.0000,0.002274,0.878126,5.2000,1.6766,16
29.0200,0.002272,0.878126,5.2000,1.5726,16
29.0400,0.002271,0.878126,5.2000,1.4686,16
29.0600,0.002270,0.878126,5.2000,1.3646,16
29.0800,0.002268,0.878126,5.2000,1.2606,16
29.1000,0.002267,0.878126,5.2000,1.1566,16
29.1200,0.002265,0.878126,5.2000,1.0526,16
29.1400,0.002263,0.878126,5.2000,2.3628,17
29.1600,0.002262,0.878126,5.2000,2.2588,17
29.1800,0.002260,0.878126,5.2000,2.1548,17
29.2000,0.002520,0.878126,5.2000,2.0508,17
29.2200,0.002519,0.878126,5.2000,1.9468,17
29.2400,0.002518,0.878126,5.2000,1.8428,17
29.2600,0.002516,0.877992,5.2000,1.7388,17
29.2800,0.002515,0.609821,5.1275,1.6348,17
29.3000,0.002514,0.522488,5.0551,1.5308,17
29.3200,0.002512,0.434951,4.9827,1.4268,17
29.3400,0.002511,0.347210,4.9102,1.3228,17
29.3600,0.002509,0.259266,4.8378,1.2188,17
29.3800,0.002507,0.171119,4.7654,1.1148,17
29.4000,0.002505,0.082771,4.6931,1.0108,17
29.4200,0.002503,-0.005778,4.6207,2.3210,18
29.4400,0.002501,-0.094093,4.5483,2.2170,18
29.4600,0.002499,-0.176262,4.4760,2.1131,18
29.4800,0.002214,-0.256838,4.4038,2.0092,18
29.5000,0.002213,-0.335599,4.3316,1.9054,18
29.5200,0.002212,-0.412570,4.2596,1.8017,18
29.5400,0.002211,-0.487760,4.1876,1.6982,18
29.5600,0.002210,-0.561184,4.1159,1.5949,18
29.5800,0.002208,-0.632853,4.0443,1.4919,18
29.6000,0.002207,-0.702779,3.9729,1.3891,18
29.6200,0.002206,-0.770977,3.9017,1.2865,18
29.6400,0.002204,-0.837460,3.8307,1.1843,18
29.6600,0.002203,-0.902240,3.7600,1.0824,18
29.6800,0.002201,-0.965333,3.6896,2.3951,19
29.7000,0.002200,-1.026751,3.6195,2.2940,19
29.7200,0.002198,-1.086508,3.5497,2.1932,19
29.7400,0.002196,-1.144620,3.4802,2.0929,19
29.7600,0.001682,-1.201100,3.4110,1.9931,19
29.7800,0.001681,-1.255962,3.3422,1.8937,19
29.8000,0.001681,-1.309221,3.2738,1.7949,19
29.8200,0.001680,-1.360893,3.2058,1.6965,19
29.8400,0.001679,-1.410992,3.1382,1.5987,19
29.8600,0.001678,-1.459532,3.0710,1.5015,19
29.8800,0.001677,-1.506530,3.0043,1.4049,19
29.9000,0.001676,-1.551999,2.9380,1.3088,19
29.9200,0.001675,-1.595956,2.8722,1.2134,19
29.9400,0.001674,-1.638414,2.8069,1.1186,19
29.9600,0.001673,-1.679390,2.7421,1.0245,19
29.9800,0.001672,-1.718899,2.6778,2.3453,20
30.0000,0.001671,-1.756954,2.6140,2.2525,20
30.0200,0.001670,-1.793571,2.5508,2.1605,20
30.0400,0.202118,-1.828766,2.4881,2.0691,20
30.0600,0.202030,-1.862887,2.4259,1.9785,20
30.0800,0.201939,-1.895704,2.3642,1.8886,20
30.1000,0.201846,-1.927244,2.3030,1.7995,20
30.1200,0.201749,-1.957521,2.2423,1.7112,20
30.1400,0.201650,-1.986550,2.1821,1.6238,20
30.1600,0.201549,-2.014346,2.1224,1.5371,20
30.1800,0.201444,-2.040925,2.0633,1.4513,20
30.2000,0.201336,-2.066300,2.0047,1.3663,20
30.2200,0.201224,-2.090487,1.9467,1.2823,20
30.2400,0.201110,-2.113502,1.8892,1.1991,20
30.2600,0.200992,-2.135360,1.8323,1.1170,20
30.2800,0.200870,-2.156075,1.7760,1.0358,20
30.3000,0.200744,-2.175664,1.7203,2.3690,21
30.3200,0.200615,-2.194140,1.6652,2.2895,21
30.3400,0.200482,-2.211521,1.6106,2.2109,21
30.3600,0.200344,-2.227819,1.5567,2.1334,21
30.3800,0.200202,-2.243052,1.5034,2.0569,21
30.4000,0.200055,-2.257232,1.4508,1.9814,21
30.4200,0.199904,-2.270376,1.3987,1.9069,21
